城市,日期,最高气温,最低气温,当日天气,风向,,  
济南,2022-11-11 星期五 ,21,11,多云,南风 4级,,
济南,2022-11-12 星期六 ,13,4,雾,东北风 3级,,
济南,2022-11-13 星期日 ,8,3,多云,西风 2级,,
济南,2022-11-14 星期一 ,14,7,多云,南风 4级,,
济南,2022-11-15 星期二 ,17,7,晴,东南风 2级,,
济南,2022-11-16 星期三 ,17,11,多云,东南风 2级,,
济南,2022-11-17 星期四 ,19,9,多云,东风 1级,,
济南,2022-11-18 星期五 ,17,9,多云,西南风 3级,,
济南,2022-11-19 星期六 ,15,8,多云,东南风 2级,,
济南,2022-11-20 星期日 ,16,10,多云,东北风 1级,,
济南,2022-11-21 星期一 ,13,8,小雨,东北风 2级,,
济南,2022-11-22 星期二 ,9,6,小雨,西北风 1级,,
济南,2022-11-23 星期三 ,16,11,雾,西南风 3级,,
济南,2022-11-24 星期四 ,17,8,多云,南风 3级,,
济南,2022-11-25 星期五 ,18,4,晴,东风 1级,,
济南,2022-11-26 星期六 ,10,7,多云,东南风 2级,,
济南,2022-11-27 星期日 ,16,6,多云,东风 1级,,
济南,2022-11-28 星期一 ,6,-2,小雨,东北风 3级,,
济南,2022-11-29 星期二 ,-1,-8,多云,北风 3级,,
济南,2022-11-30 星期三 ,-1,-7,多云,东南风 1级,,
济南,2022-12-01 星期四 ,1,-5,晴,南风 2级,,
济南,2022-12-02 星期五 ,4,-2,多云,南风 2级,,
济南,2022-12-03 星期六 ,5,-3,多云,东风 2级,,
济南,2022-12-04 星期日 ,3,-2,多云,东南风 1级,,
济南,2022-12-05 星期一 ,6,-1,多云,东风 2级,,
济南,2022-12-06 星期二 ,9,0,晴,东南风 1级,,
济南,2022-12-07 星期三 ,12,2,多云,南风 3级,,
济南,2022-12-08 星期四 ,11,0,多云,北风 1级,,
济南,2022-12-09 星期五 ,9,0,多云,东南风 1级,,
济南,2022-12-10 星期六 ,4,-5,多云,北风 2级,,
济南,2022-12-11 星期日 ,5,-2,晴,南风 2级,,
济南,2022-12-12 星期一 ,6,-1,晴,西南风 2级,,
济南,2022-12-13 星期二 ,3,-6,多云,东北风 2级,,
济南,2022-12-14 星期三 ,4,-2,晴,南风 4级,,
济南,2022-12-15 星期四 ,3,-6,晴,东北风 2级,,
济南,2022-12-16 星期五 ,0,-9,多云,东南风 1级,,
济南,2022-12-17 星期六 ,-3,-7,晴,西风 3级,,
济南,2022-12-18 星期日 ,5,-4,晴,南风 4级,,
济南,2022-12-19 星期一 ,7,-2,晴,东南风 2级,,
济南,2022-12-20 星期二 ,8,-4,多云,西风 1级,,
济南,2022-12-21 星期三 ,4,-5,多云,北风 2级,,
济南,2022-12-22 星期四 ,0,-6,晴,西南风 1级,,
济南,2022-12-23 星期五 ,1,-7,晴,西北风 1级,,
济南,2022-12-24 星期六 ,2,-5,晴,东风 1级,,
济南,2022-12-25 星期日 ,5,-3,多云,南风 2级,,
济南,2022-12-26 星期一 ,4,-4,多云,东南风 2级,,
济南,2022-12-27 星期二 ,1,-6,多云,东南风 1级,,
济南,2022-12-28 星期三 ,5,-3,晴,南风 3级,,
济南,2022-12-29 星期四 ,4,-5,多云,东南风 1级,,
济南,2022-12-30 星期五 ,6,-1,晴,东南风 2级,,
济南,2022-12-31 星期六 ,8,-2,晴,东风 2级,,
昆明,2022-01-01 星期六 ,17,5,多云,西南风 1级,,
昆明,2022-01-02 星期日 ,17,4,晴,西南风 3级,,
昆明,2022-01-03 星期一 ,16,1,多云,西风 3级,,
昆明,2022-01-04 星期二 ,14,5,晴,西南风 2级,,
昆明,2022-01-05 星期三 ,18,4,晴,南风 2级,,
昆明,2022-01-06 星期四 ,22,11,多云,东风 2级,,
昆明,2022-01-07 星期五 ,15,5,晴,西风 2级,,
昆明,2022-01-08 星期六 ,18,5,晴,南风 2级,,
昆明,2022-01-09 星期日 ,13,11,多云,东北风 2级,,
昆明,2022-01-10 星期一 ,16,3,晴,西风 2级,,
昆明,2022-01-11 星期二 ,18,6,多云,西南风 2级,,
昆明,2022-01-12 星期三 ,18,5,多云,西南风 3级,,
昆明,2022-01-13 星期四 ,16,5,晴,西南风 3级,,
昆明,2022-01-14 星期五 ,17,6,多云,西南风 3级,,
昆明,2022-01-15 星期六 ,15,4,阴,西南风 2级,,
昆明,2022-01-16 星期日 ,9,3,小雨,东风 3级,,
昆明,2022-01-17 星期一 ,6,1,多云,西北风 1级,,
昆明,2022-01-18 星期二 ,17,0,多云,西南风 2级,,
昆明,2022-01-19 星期三 ,11,2,多云,西南风 2级,,
昆明,2022-01-20 星期四 ,12,5,小雨,南风 3级,,
昆明,2022-01-21 星期五 ,13,3,小雨,西南风 1级,,
昆明,2022-01-22 星期六 ,19,5,晴,西南风 3级,,
昆明,2022-01-23 星期日 ,15,4,晴,西南风 2级,,
昆明,2022-01-24 星期一 ,12,4,晴,西南风 3级,,
昆明,2022-01-25 星期二 ,12,5,多云,西风 3级,,
昆明,2022-01-26 星期三 ,12,5,晴,西南风 2级,,
昆明,2022-01-27 星期四 ,17,7,多云,西南风 2级,,
昆明,2022-01-28 星期五 ,18,5,多云,南风 1级,,
昆明,2022-01-29 星期六 ,14,3,晴,西风 4级,,
昆明,2022-01-30 星期日 ,10,0,多云,西南风 2级,,
昆明,2022-01-31 星期一 ,9,2,小雨,南风 2级,,
昆明,2022-02-01 星期二 ,14,6,雾,南风 2级,,
昆明,2022-02-02 星期三 ,14,4,多云,东南风 2级,,
昆明,2022-02-03 星期四 ,13,4,多云,南风 3级,,
昆明,2022-02-04 星期五 ,17,5,多云,南风 2级,,
昆明,2022-02-05 星期六 ,16,5,多云,西南风 3级,,
昆明,2022-02-06 星期日 ,13,3,中雨,西南风 3级,,
昆明,2022-02-07 星期一 ,15,4,晴,西南风 3级,,
昆明,2022-02-08 星期二 ,16,5,多云,南风 2级,,
昆明,2022-02-09 星期三 ,16,5,晴,西南风 4级,,
昆明,2022-02-10 星期四 ,18,6,多云,西南风 3级,,
昆明,2022-02-11 星期五 ,18,5,晴,西南风 4级,,
昆明,2022-02-12 星期六 ,18,4,多云,西南风 2级,,
昆明,2022-02-13 星期日 ,17,4,多云,南风 1级,,
昆明,2022-02-14 星期一 ,18,5,晴,南风 2级,,
昆明,2022-02-15 星期二 ,19,6,多云,西南风 2级,,
昆明,2022-02-16 星期三 ,19,6,晴,西南风 3级,,
昆明,2022-02-17 星期四 ,19,4,晴,南风 2级,,
昆明,2022-02-18 星期五 ,20,5,晴,南风 3级,,
昆明,2022-02-19 星期六 ,19,2,多云,西南风 1级,,
昆明,2022-02-20 星期日 ,2,1,多云,东风 4级,,
昆明,2022-02-21 星期一 ,2,0,雾,东风 2级,,
昆明,2022-02-22 星期二 ,3,-1,雨夹雪,东北风 2级,,
昆明,2022-02-23 星期三 ,8,3,阴,西南风 2级,,
昆明,2022-02-24 星期四 ,12,4,阴,西南风 1级,,
昆明,2022-02-25 星期五 ,18,5,阴,西南风 3级,,
昆明,2022-02-26 星期六 ,20,6,阴,西南风 2级,,
昆明,2022-02-27 星期日 ,20,6,阴,西南风 4级,,
昆明,2022-02-28 星期一 ,21,6,阴,西南风 3级,,
昆明,2022-03-01 星期二 ,22,7,晴,南风 2级,,
昆明,2022-03-02 星期三 ,19,7,晴,西风 4级,,
昆明,2022-03-03 星期四 ,20,7,晴,西风 1级,,
昆明,2022-03-04 星期五 ,26,16,多云,东南风 1级,,
昆明,2022-03-05 星期六 ,26,10,晴,南风 2级,,
昆明,2022-03-06 星期日 ,25,9,多云,南风 3级,,
昆明,2022-03-07 星期一 ,21,9,晴,东北风 3级,,
昆明,2022-03-08 星期二 ,23,8,晴,西风 3级,,
昆明,2022-03-09 星期三 ,24,10,晴,西风 3级,,
昆明,2022-03-10 星期四 ,25,12,晴,西南风 1级,,
昆明,2022-03-11 星期五 ,25,11,多云,西南风 2级,,
昆明,2022-03-12 星期六 ,26,11,晴,西南风 3级,,
昆明,2022-03-13 星期日 ,25,10,多云转晴,西风 2级,,
昆明,2022-03-14 星期一 ,29,22,多云,西北风 1级,,
昆明,2022-03-15 星期二 ,24,10,阴,西南风 3级,,
昆明,2022-03-16 星期三 ,22,9,晴,西风 4级,,
昆明,2022-03-17 星期四 ,26,13,多云,东北风 1级,,
昆明,2022-03-18 星期五 ,29,12,晴,西南风 2级,,
昆明,2022-03-19 星期六 ,25,12,晴,西南风 3级,,
昆明,2022-03-20 星期日 ,25,11,晴,西南风 2级,,
昆明,2022-03-21 星期一 ,25,11,多云,西风 3级,,
昆明,2022-03-22 星期二 ,26,14,多云,南风 2级,,
昆明,2022-03-23 星期三 ,21,10,小雨,南风 2级,,
昆明,2022-03-24 星期四 ,19,9,晴,西南风 4级,,
昆明,2022-03-25 星期五 ,23,16,多云,北风 2级,,
昆明,2022-03-26 星期六 ,24,16,阴,北风 1级,,
昆明,2022-03-27 星期日 ,21,14,阴,西北风 2级,,
昆明,2022-03-28 星期一 ,20,8,多云,西北风 2级,,
昆明,2022-03-29 星期二 ,20,17,小雨,东南风 1级,,
昆明,2022-03-30 星期三 ,23,12,多云,东南风 1级,,
昆明,2022-03-31 星期四 ,18,3,小雨,东北风 4级,,
昆明,2022-04-01 星期五 ,11,5,阴到小雨,北风 3级,,
昆明,2022-04-02 星期六 ,8,1,多云,东北风 1级,,
昆明,2022-04-03 星期日 ,15,3,晴,南风 3级,,
昆明,2022-04-04 星期一 ,19,7,多云,西南风 2级,,
昆明,2022-04-05 星期二 ,14,6,小雨,东风 3级,,
昆明,2022-04-06 星期三 ,11,4,小雨,东北风 2级,,
昆明,2022-04-07 星期四 ,17,6,晴,东南风 2级,,
昆明,2022-04-08 星期五 ,18,9,小雨,西南风 3级,,
昆明,2022-04-09 星期六 ,30,15,晴,南风 1级,,
昆明,2022-04-10 星期日 ,21,9,多云,西南风 2级,,
昆明,2022-04-11 星期一 ,20,9,多云,南风 2级,,
昆明,2022-04-12 星期二 ,18,11,多云,西南风 2级,,
昆明,2022-04-13 星期三 ,27,12,晴,西南风 3级,,
昆明,2022-04-14 星期四 ,23,12,多云,西南风 3级,,
昆明,2022-04-15 星期五 ,24,13,多云,西南风 1级,,
昆明,2022-04-16 星期六 ,23,11,晴,西南风 3级,,
昆明,2022-04-17 星期日 ,21,8,多云,南风 3级,,
昆明,2022-04-18 星期一 ,15,5,阴,东风 2级,,
昆明,2022-04-19 星期二 ,15,8,多云,南风 1级,,
昆明,2022-04-20 星期三 ,15,7,多云,南风 1级,,
昆明,2022-04-21 星期四 ,19,9,多云,西南风 3级,,
昆明,2022-04-22 星期五 ,20,9,晴,西南风 3级,,
昆明,2022-04-23 星期六 ,23,12,多云,西南风 3级,,
昆明,2022-04-24 星期日 ,24,11,晴,西风 2级,,
昆明,2022-04-25 星期一 ,26,12,晴,西南风 3级,,
昆明,2022-04-26 星期二 ,25,13,晴,西南风 2级,,
昆明,2022-04-27 星期三 ,31,15,晴,西风 3级,,
昆明,2022-04-28 星期四 ,28,13,晴,西风 3级,,
昆明,2022-04-29 星期五 ,28,6,晴,西南风 2级,,
昆明,2022-04-30 星期六 ,27,6,多云,西南风 4级,,
昆明,2022-05-01 星期日 ,19,5,多云,东北风 2级,,
昆明,2022-05-02 星期一 ,15,5,多云,东风 3级,,
昆明,2022-05-03 星期二 ,28,14,晴,北风 1级,,
昆明,2022-05-04 星期三 ,19,8,多云,西风 2级,,
昆明,2022-05-05 星期四 ,17,8,小雨,南风 2级,,
昆明,2022-05-06 星期五 ,21,9,多云,西风 3级,,
昆明,2022-05-07 星期六 ,23,12,多云,南风 2级,,
昆明,2022-05-08 星期日 ,24,12,小雨到中雨,西南风 3级,,
昆明,2022-05-09 星期一 ,25,11,小雨到中雨,西南风 2级,,
昆明,2022-05-10 星期二 ,27,18,多云,西南风 3级,,
昆明,2022-05-11 星期三 ,28,15,多云,东北风 4级,,
昆明,2022-05-12 星期四 ,21,11,多云,南风 1级,,
昆明,2022-05-13 星期五 ,24,14,小雨,东北风 2级,,
昆明,2022-05-14 星期六 ,21,13,中雨到大雨,北风 1级,,
昆明,2022-05-15 星期日 ,16,10,小雨,东风 2级,,
昆明,2022-05-16 星期一 ,15,6,多云,东南风 2级,,
昆明,2022-05-17 星期二 ,19,8,多云,南风 2级,,
昆明,2022-05-18 星期三 ,21,11,多云,西南风 3级,,
昆明,2022-05-19 星期四 ,28,17,多云,北风 3级,,
昆明,2022-05-20 星期五 ,22,13,多云,北风 3级,,
昆明,2022-05-21 星期六 ,18,15,中雨到大雨,东南风 1级,,
昆明,2022-05-22 星期日 ,17,11,阴,东风 1级,,
昆明,2022-05-23 星期一 ,17,11,多云,东风 1级,,
昆明,2022-05-24 星期二 ,22,16,多云,东风 2级,,
昆明,2022-05-25 星期三 ,27,24,阴,东风 1级,,
昆明,2022-05-26 星期四 ,30,24,阴到小雨,西南风 2级,,
昆明,2022-05-27 星期五 ,23,18,多云,南风 1级,,
昆明,2022-05-28 星期六 ,31,24,多云,东风 1级,,
昆明,2022-05-29 星期日 ,27,17,晴,南风 1级,,
昆明,2022-05-30 星期一 ,23,16,多云,东风 2级,,
昆明,2022-05-31 星期二 ,23,17,多云,南风 2级,,
昆明,2022-06-01 星期三 ,25,20,多云,西南风 3级,,
昆明,2022-06-02 星期四 ,22,15,多云,西南风 2级,,
昆明,2022-06-03 星期五 ,24,15,多云,西南风 3级,,
昆明,2022-06-04 星期六 ,24,15,多云,西南风 3级,,
昆明,2022-06-05 星期日 ,25,18,小雨到中雨,东北风 2级,,
昆明,2022-06-06 星期一 ,20,11,阴,东北风 2级,,
昆明,2022-06-07 星期二 ,22,13,多云,北风 1级,,
昆明,2022-06-08 星期三 ,21,14,多云,东南风 2级,,
昆明,2022-06-09 星期四 ,29,24,小雨,南风 2级,,
昆明,2022-06-10 星期五 ,22,15,小雨到中雨,东北风 2级,,
昆明,2022-06-11 星期六 ,21,14,小雨,南风 2级,,
昆明,2022-06-12 星期日 ,29,24,小雨,东风 2级,,
昆明,2022-06-13 星期一 ,23,14,小雨,东风 1级,,
昆明,2022-06-14 星期二 ,17,11,多云,东北风 2级,,
昆明,2022-06-15 星期三 ,20,15,多云,南风 1级,,
昆明,2022-06-16 星期四 ,23,16,阴到小雨,西南风 2级,,
昆明,2022-06-17 星期五 ,23,17,多云,西南风 3级,,
昆明,2022-06-18 星期六 ,26,18,晴,西风 4级,,
昆明,2022-06-19 星期日 ,25,17,多云,西南风 2级,,
昆明,2022-06-20 星期一 ,30,25,阴到小雨,东风 1级,,
昆明,2022-06-21 星期二 ,26,18,多云,南风 1级,,
昆明,2022-06-22 星期三 ,24,18,多云,南风 1级,,
昆明,2022-06-23 星期四 ,22,18,多云,南风 1级,,
昆明,2022-06-24 星期五 ,26,19,多云,南风 1级,,
昆明,2022-06-25 星期六 ,26,18,多云,南风 3级,,
昆明,2022-06-26 星期日 ,22,18,多云,南风 3级,,
昆明,2022-06-27 星期一 ,23,18,多云,东风 2级,,
昆明,2022-06-28 星期二 ,21,17,多云,西北风 2级,,
昆明,2022-06-29 星期三 ,24,16,多云,东北风 1级,,
昆明,2022-06-30 星期四 ,26,18,多云,东风 2级,,
昆明,2022-07-01 星期五 ,21,15,多云,东南风 2级,,
昆明,2022-07-02 星期六 ,27,17,小雨,东风 2级,,
昆明,2022-07-03 星期日 ,26,16,中雨到暴风雨,北风 1级,,
昆明,2022-07-04 星期一 ,25,18,小雨,东南风 1级,,
昆明,2022-07-05 星期二 ,27,15,多云,南风 2级,,
昆明,2022-07-06 星期三 ,27,16,多云,东风 1级,,
昆明,2022-07-07 星期四 ,24,14,多云,北风 1级,,
昆明,2022-07-08 星期五 ,30,25,晴,东南风 2级,,
昆明,2022-07-09 星期六 ,26,18,多云,东南风 1级,,
昆明,2022-07-10 星期日 ,27,17,晴,南风 1级,,
昆明,2022-07-11 星期一 ,30,19,晴,南风 3级,,
昆明,2022-07-12 星期二 ,28,19,晴,南风 2级,,
昆明,2022-07-13 星期三 ,28,17,晴,南风 3级,,
昆明,2022-07-14 星期四 ,29,18,晴,南风 2级,,
昆明,2022-07-15 星期五 ,29,19,多云,南风 2级,,
昆明,2022-07-16 星期六 ,29,19,多云,西南风 2级,,
昆明,2022-07-17 星期日 ,29,15,多云,西南风 3级,,
昆明,2022-07-18 星期一 ,25,16,多云,南风 2级,,
昆明,2022-07-19 星期二 ,25,16,多云,南风 1级,,
昆明,2022-07-20 星期三 ,22,15,阴,东北风 1级,,
昆明,2022-07-21 星期四 ,25,19,多云,南风 2级,,
昆明,2022-07-22 星期五 ,26,16,阴,东南风 1级,,
昆明,2022-07-23 星期六 ,26,17,阴,南风 2级,,
昆明,2022-07-24 星期日 ,38,25,多云,西风 1级,,
昆明,2022-07-25 星期一 ,23,14,多云,西南风 2级,,
昆明,2022-07-26 星期二 ,26,15,多云,西南风 2级,,
昆明,2022-07-27 星期三 ,24,14,小雨,西风 2级,,
昆明,2022-07-28 星期四 ,25,18,多云,西南风 1级,,
昆明,2022-07-29 星期五 ,25,17,多云,南风 2级,,
昆明,2022-07-30 星期六 ,25,16,多云,东风 2级,,
昆明,2022-07-31 星期日 ,25,18,多云,东北风 2级,,
昆明,2022-08-01 星期一 ,24,18,小雨,南风 2级,,
昆明,2022-08-02 星期二 ,23,18,中雨,东风 2级,,
昆明,2022-08-03 星期三 ,26,18,多云,南风 2级,,
昆明,2022-08-04 星期四 ,25,17,多云,东北风 1级,,
昆明,2022-08-05 星期五 ,25,17,中雨,东风 2级,,
昆明,2022-08-06 星期六 ,24,18,多云,东风 1级,,
昆明,2022-08-07 星期日 ,25,18,多云,东北风 2级,,
昆明,2022-08-08 星期一 ,25,17,多云,南风 1级,,
昆明,2022-08-09 星期二 ,27,17,多云,东北风 1级,,
昆明,2022-08-10 星期三 ,27,18,多云,东风 2级,,
昆明,2022-08-11 星期四 ,26,17,多云,东风 2级,,
昆明,2022-08-12 星期五 ,22,17,多云,东风 1级,,
昆明,2022-08-13 星期六 ,25,17,多云,南风 1级,,
昆明,2022-08-14 星期日 ,27,16,多云,南风 2级,,
昆明,2022-08-15 星期一 ,29,17,小雨,南风 2级,,
昆明,2022-08-16 星期二 ,27,19,小雨,南风 2级,,
昆明,2022-08-17 星期三 ,27,19,阴,南风 2级,,
昆明,2022-08-18 星期四 ,27,18,多云,南风 2级,,
昆明,2022-08-19 星期五 ,29,19,多云,南风 1级,,
昆明,2022-08-20 星期六 ,28,18,多云,东北风 2级,,
昆明,2022-08-21 星期日 ,24,17,小雨,东风 1级,,
昆明,2022-08-22 星期一 ,26,18,多云,南风 2级,,
昆明,2022-08-23 星期二 ,28,18,多云,南风 2级,,
昆明,2022-08-24 星期三 ,27,18,大雨,东风 1级,,
昆明,2022-08-25 星期四 ,25,17,小雨,东风 2级,,
昆明,2022-08-26 星期五 ,23,18,多云,东风 2级,,
昆明,2022-08-27 星期六 ,23,18,小雨,南风 3级,,
昆明,2022-08-28 星期日 ,25,18,多云,西南风 2级,,
昆明,2022-08-29 星期一 ,26,18,多云,南风 3级,,
昆明,2022-08-30 星期二 ,25,17,小雨,东南风 2级,,
昆明,2022-08-31 星期三 ,23,17,中雨,东北风 3级,,
昆明,2022-09-01 星期四 ,19,16,小雨,东风 2级,,
昆明,2022-09-02 星期五 ,24,17,小雨,东南风 1级,,
昆明,2022-09-03 星期六 ,24,16,多云,北风 3级,,
昆明,2022-09-04 星期日 ,18,15,多云,东风 2级,,
昆明,2022-09-05 星期一 ,23,14,多云,西北风 2级,,
昆明,2022-09-06 星期二 ,24,14,多云,东风 1级,,
昆明,2022-09-07 星期三 ,24,14,多云,东风 2级,,
昆明,2022-09-08 星期四 ,23,15,多云,东风 1级,,
昆明,2022-09-09 星期五 ,21,15,小雨,东北风 1级,,
昆明,2022-09-10 星期六 ,19,16,大雨,东北风 2级,,
昆明,2022-09-11 星期日 ,21,16,小雨,东北风 3级,,
昆明,2022-09-12 星期一 ,20,15,中雨,北风 1级,,
昆明,2022-09-13 星期二 ,22,16,小雨,东南风 2级,,
昆明,2022-09-14 星期三 ,25,17,多云,南风 1级,,
昆明,2022-09-15 星期四 ,20,16,小雨,东风 1级,,
昆明,2022-09-16 星期五 ,23,17,中雨,东南风 2级,,
昆明,2022-09-17 星期六 ,22,17,多云,西风 2级,,
昆明,2022-09-18 星期日 ,26,17,多云,西北风 1级,,
昆明,2022-09-19 星期一 ,26,16,多云,南风 2级,,
昆明,2022-09-20 星期二 ,26,17,多云,东风 2级,,
昆明,2022-09-21 星期三 ,30,17,多云,东风 2级,,
昆明,2022-09-22 星期四 ,23,16,多云,东风 2级,,
昆明,2022-09-23 星期五 ,21,16,小雨,东风 2级,,
昆明,2022-09-24 星期六 ,20,16,多云,南风 2级,,
昆明,2022-09-25 星期日 ,21,16,多云,东南风 2级,,
昆明,2022-09-26 星期一 ,24,16,多云,东南风 1级,,
昆明,2022-09-27 星期二 ,25,14,多云,东风 1级,,
昆明,2022-09-28 星期三 ,23,16,多云,东风 1级,,
昆明,2022-09-29 星期四 ,20,15,多云,东南风 3级,,
昆明,2022-09-30 星期五 ,21,16,多云,东南风 2级,,
昆明,2022-10-01 星期六 ,22,16,小雨,东风 1级,,
昆明,2022-10-02 星期日 ,24,16,多云,东南风 2级,,
昆明,2022-10-03 星期一 ,22,17,小雨,东南风 1级,,
昆明,2022-10-04 星期二 ,24,16,多云,南风 4级,,
昆明,2022-10-05 星期三 ,24,16,多云,南风 1级,,
昆明,2022-10-06 星期四 ,24,16,多云,南风 2级,,
昆明,2022-10-07 星期五 ,23,16,多云,东南风 2级,,
昆明,2022-10-08 星期六 ,23,11,小雨,东南风 2级,,
昆明,2022-10-09 星期日 ,13,9,多云,东风 4级,,
昆明,2022-10-10 星期一 ,15,9,阵雨,东北风 3级,,
昆明,2022-10-11 星期二 ,15,13,雾,西南风 2级,,
昆明,2022-10-12 星期三 ,18,12,多云,东南风 2级,,
昆明,2022-10-13 星期四 ,19,14,多云,东南风 1级,,
昆明,2022-10-14 星期五 ,14,13,多云,东风 2级,,
昆明,2022-10-15 星期六 ,15,13,多云,东风 2级,,
昆明,2022-10-16 星期日 ,16,12,多云,东风 2级,,
昆明,2022-10-17 星期一 ,17,10,多云,东北风 1级,,
昆明,2022-10-18 星期二 ,18,10,多云,东风 3级,,
昆明,2022-10-19 星期三 ,20,9,多云,东风 1级,,
昆明,2022-10-20 星期四 ,22,9,晴,南风 2级,,
昆明,2022-10-21 星期五 ,22,12,多云,东风 1级,,
昆明,2022-10-22 星期六 ,22,12,多云,南风 2级,,
昆明,2022-10-23 星期日 ,21,14,小雨,东风 1级,,
昆明,2022-10-24 星期一 ,22,14,多云,东风 1级,,
昆明,2022-10-25 星期二 ,21,14,小雨,东南风 1级,,
昆明,2022-10-26 星期三 ,20,14,小雨,西南风 2级,,
昆明,2022-10-27 星期四 ,21,15,阵雨,南风 1级,,
昆明,2022-10-28 星期五 ,23,14,小雨,南风 2级,,
昆明,2022-10-29 星期六 ,21,14,小雨,南风 3级,,
昆明,2022-10-30 星期日 ,22,12,多云,西南风 2级,,
昆明,2022-10-31 星期一 ,19,10,多云,东风 2级,,
